stop_id,stop_name,stop_lat,stop_lon,zone_id
1290,Américo Ribeiro (Trandeiras),41.498859,-8.421871,3
1291,Américo Ribeiro (Trandeiras),41.498974,-8.421833,3
1292,José Duarte II,41.498562,-8.419800,3
1293,José Duarte II,41.498520,-8.419807,3
1294,José Duarte I (Cruzamento),41.498650,-8.418098,3
1295,José Duarte I (Cruzamento),41.498608,-8.418097,3
1296,Poça da Bácora,41.501766,-8.416479,3
1297,Sebastião M Lopes,41.501347,-8.416666,3
1298,Cachada III,41.516171,-8.423092,3
1299,Cachada III,41.516167,-8.423022,3
1300,Alegria ,41.514454,-8.422697,3
1301,Alegria ,41.514450,-8.422629,3
1310,Mosteiro III (Mosteiro Tibães) ,41.558052,-8.478494,3
1315,25 de Abril,41.584030,-8.466053,3
1316,25 de Abril,41.584057,-8.465962,3
1317,25 de Abril (S Roque),41.582626,-8.466988,3
1319,Nossa Senhora Misericórdia,41.525307,-8.446294,2
1320,Corredoura ,41.525452,-8.442266,2
1321,António Meira Braga,41.523945,-8.438476,2
1322,José Vidal Costa IV,41.525909,-8.439432,2
1323,José Vidal Costa III,41.526546,-8.439976,2
1324,José Vidal Costa II,41.528465,-8.441048,2
1325,José Vidal Costa I,41.530640,-8.441056,2
1326,Bairro II,41.531307,-8.453078,2
1330,Ventosa I (Cruzeiro),41.532608,-8.441574,2
1331,Ventosa I (Cruzeiro),41.532413,-8.441447,2
1332,Ventosa II,41.531498,-8.442913,2
1333,Ventosa II,41.531448,-8.442839,2
1334,Ventosa III,41.530243,-8.446194,2
1335,Ventosa III,41.530174,-8.446193,2
1336,Ventosa IV,41.530121,-8.448009,2
1337,Ventosa IV,41.530083,-8.447978,2
1338,Bairro I,41.530865,-8.451523,2
1339,Bairro I,41.530823,-8.451567,2
1342,Vieiros (Cabreiros),41.544804,-8.485101,3
1355,Santo André I,41.544952,-8.444824,1
1356,Santo André I,41.544888,-8.444871,1
1357,Santo André II (Limite 1/2),41.544895,-8.447912,1
1358,Santo André II (Limite 2/1),41.544842,-8.447878,2
1359,Santo André III (Junta),41.542507,-8.451528,2
1360,Santo André III (Junta),41.542442,-8.451481,2
1361,Santo André IV,41.542820,-8.455379,2
1362,Santo André IV,41.542774,-8.455370,2
1364,Santo André V (Cruzamento),41.543041,-8.458370,2
1365,Santo André V (Cruzamento),41.543064,-8.458456,2
1366,Santo André VI  (Esperança Nova),41.545059,-8.461350,2
1367,Santo André VI  (Esperança Nova),41.545006,-8.461271,2
1368,Santo André VII (Outeiral),41.544994,-8.463657,2
1369,Santo André VII (Outeiral),41.544945,-8.463607,2
1370,Adregães I,41.544456,-8.457498,2
1371,Adregães I,41.544533,-8.457443,2
1372,Adregães II,41.546898,-8.459910,2
1373,Adregães II,41.546848,-8.459785,2
1374,Adregães III,41.548069,-8.460937,2
1375,Adregães III,41.548141,-8.460925,2
1376,Adregães IV,41.551117,-8.460967,2
1377,Adregães IV,41.551125,-8.460908,2
1378,Adregães V (Souto),41.553535,-8.461222,2
1379,Adregães V (Souto),41.553600,-8.461079,2
1380,S João Baptista IV,41.552818,-8.458459,2
1381,S João Baptista IV,41.552792,-8.458544,2
1382,S João Baptista III,41.552452,-8.455902,2
1383,S João Baptista III,41.552391,-8.455892,2
1384,S João Baptista II,41.551601,-8.454072,2
1385,S João Baptista II,41.551552,-8.454127,2
1386,Paióis (Limite 1/2),41.549702,-8.449184,1
1387,Paióis (Limite 2/1),41.549633,-8.449212,2
1388,S João Baptista I,41.550800,-8.451663,2
1389,S João Baptista I,41.550747,-8.451672,2
1390,Paióis,41.548134,-8.446386,1
1391,Paióis,41.548084,-8.446425,1
1392,Cima I (Limite 2/3),41.559910,-8.457421,2
1393,Cima I (Limite 3/2),41.559700,-8.458066,3
1394,Baixo III,41.566059,-8.466853,3
1395,Baixo III,41.566044,-8.466951,3
1396,Lusíadas II (Limite 1/2),41.556488,-8.393745,1
1397,Pateira II,41.575958,-8.453036,3
1398,Costa Gomes II,41.553818,-8.440425,1
1399,João XXI (C Amarante),41.550037,-8.412784,1
1401,Ambrósio Santos (Limite 1/2),41.544941,-8.401129,1
1402,Carreira II,41.545452,-8.394758,2
1403,Dadim III,41.546902,-8.380891,2
1405,Areal,41.566013,-8.406234,1
1406,Naia,41.541088,-8.439136,1
1407,Naia,41.541000,-8.439095,1
1411,Nogueiral (Boavista),41.530014,-8.395573,2
1414,Mouta III (Limite 1/2),41.533039,-8.429931,1
1415,Cidade Porto III (Limite 1/2),41.535309,-8.436980,1
1416,Santa Cecília IV,41.514030,-8.478930,3
1418,Bairro Soc Enguardas,41.558842,-8.410237,1
1419,Quinta Armada (F O Guimarães),41.561005,-8.403864,1
1420,Egídio Guimarães I,41.544430,-8.402059,1
1423,Gabriel P Castro II,41.554512,-8.424583,1
1424,Quinta,41.512238,-8.421685,3
1425,Quinta,41.512249,-8.421546,3
1426,Monte (Igreja),41.501820,-8.430302,3
1427,Monte (Igreja),41.501823,-8.430214,3
1428,Carregal III,41.501179,-8.400157,3
1429,Palácio (JAE),41.498676,-8.408201,3
1430,Carregal II,41.499779,-8.403280,3
1431,Carregal I,41.499527,-8.405682,3
1432,Barros e Soares I,41.535698,-8.423047,1
1433,Barros e Soares III (Limite 1/2),41.531494,-8.418934,1
1434,Universidade (Limite 1/2),41.561584,-8.393483,1
1435,Universidade (Escola Velha),41.564610,-8.392571,2
1436,Universidade (Escola Velha),41.564693,-8.392709,2
1437,S Brás I (Fábrica),41.567360,-8.391672,2
1438,S Brás II,41.568844,-8.391563,2
1439,S Brás III (Igreja),41.569057,-8.389844,2
1440,Lage (Cemitério),41.570461,-8.388638,2
1442,Vergadela II,41.572754,-8.382542,2
1443,Mourisca II,41.570648,-8.379226,2
1444,Mourisca I,41.572289,-8.379502,2
1445,Lage I,41.570187,-8.382417,2
1446,Órfãos S Caetano (S Gregório),41.543713,-8.442552,1
1447,Órfãos S Caetano (Escola),41.542038,-8.442527,1
1448,Sampaio Pimentel,41.539337,-8.438740,1
1449,Estrada Nova I,41.561310,-8.390472,2
1450,Estrada Nova I,41.561382,-8.390485,2
1451,Estrada Nova II (Fonte Grilo),41.563057,-8.387876,2
1452,Estrada Nova II (Fonte Grilo),41.563316,-8.388030,2
1453,S Lourenço III (Cruzamento),41.511608,-8.451297,3
1454,Maria D Silva (Centro Empresarial),41.527767,-8.447469,2
1456,Barreiros I,41.530891,-8.409913,2
1457,Barreiros I,41.530880,-8.410030,2
1458,Marco II (Padim Graça),41.563313,-8.503900,3
1460,Rio Mau I (Agueda),41.331314,-8.222357,3
1461,Rio Mau I (Agueda),41.331341,-8.222344,3
1462,Senhora Conceição I,41.553909,-8.343401,3
1463,Senhora Conceição I,41.553974,-8.343402,3
1464,Senhora Conceição II (Portela),41.554466,-8.340401,3
1465,Senhora Conceição II (Portela),41.554523,-8.340470,3
1466,Igreja II,41.552921,-8.336402,3
1467,Senhora Conceição III (Cruzamento),41.555763,-8.337624,3
1468,Senhora Conceição III (Cruzamento),41.555500,-8.337831,3
1469,Igreja III (Touças),41.551342,-8.334773,3
1470,Igreja III (Touças),41.551395,-8.334720,3
1471,Regadas III (Cruzeiro),41.557510,-8.301587,3
1473,Igreja II,41.528137,-8.498531,3
1474,Igreja II,41.528172,-8.498613,3
1475,José Granja II,41.525833,-8.428685,2
1476,José Granja II,41.525780,-8.428612,2
1477,José Granja I (Escola),41.528473,-8.427492,2
1478,José Granja I (Escola),41.528542,-8.427329,2
1479,Pipe (Figueiredo) ,41.499714,-8.444648,3
1480,Pipe (Figueiredo) ,41.499680,-8.444483,3
1481,Outeirinho (Sobrado),41.502655,-8.445692,3
1482,Outeirinho (Sobrado),41.502625,-8.445807,3
1484,Sobrado,41.504082,-8.447757,3
1485,Espessandes II (Pinheiro Bicho),41.507984,-8.433151,3
1486,Espessandes II (Pinheiro Bicho),41.508049,-8.433128,3
1487,Barros e Soares I,41.535610,-8.422611,1
1494,Barral II ,41.528889,-8.395255,2
1495,Barral II,41.528912,-8.395179,2
1497,Manuel F Capa (Limite 1/2),41.533264,-8.414148,1
1498,Manuel F Capa (Limite 2/1),41.533371,-8.414138,2
1499,Manuel F Capa (Escola) ,41.532944,-8.411223,2
1500,Manuel F Capa (Escola) ,41.532997,-8.411318,2
1503,Cons Torres Almeida III,41.551914,-8.428009,1
1504,Martinho (Gnr),41.543770,-8.369677,3
1505,Martinho (Fontenário),41.544510,-8.364757,3
1506,Martinho (Fontenário),41.544495,-8.364890,3
1507,António G Pereira I,41.491776,-8.468174,3
1508,Salgueiros I,41.593300,-8.391888,3
1509,Lage II,41.570377,-8.385295,2
1510,Lage (Cemitério),41.570511,-8.388701,2
1511,S Brás III (Igreja),41.569126,-8.389893,2
1512,S Brás II,41.568874,-8.391644,2
1513,S Brás I (Fábrica),41.567318,-8.391761,2
1514,Souto (Panoias),41.572098,-8.466152,3
1515,Souto (Panoias),41.572201,-8.466209,3
1516,Humberto Delgado IV (Igreja),41.506943,-8.489642,3
1517,Humberto Delgado IV (Igreja),41.506943,-8.489549,3
1518,Crasto (Arentim),41.487946,-8.504018,3
1519,Cruzeiro III,41.535881,-8.440838,1
1520,Liberdade III (Cruzamento),41.490314,-8.510937,3
1524,Senhor Paciência I,41.511642,-8.450524,3
1525,Senhor Paciência II,41.510616,-8.448369,3
1526,Senhor Paciência III,41.509064,-8.442538,3
1527,S Miguel,41.508850,-8.438259,3
1531,Fernando O Guimarães I,41.560417,-8.406228,1
1532,Valas (Salgueira),41.496380,-8.405531,3
1534,Quintães III,41.499908,-8.395848,3
1535,Nova Portela II (Cruzamento),41.501469,-8.392430,3
1536,Sequeira IV (Parques),41.531269,-8.477270,3
1537,Sequeira IV (Parques),41.531319,-8.476425,3
1538,Serra I (Sucata),41.524738,-8.505659,3
1539,Serra I (Sucata),41.524666,-8.505618,3
1540,S Lourenço I,41.519363,-8.449876,3
1541,S Lourenço I,41.519264,-8.449678,3
1543,17 de Dezembro (Celeirós),41.514587,-8.455824,3
1544,Domingos Soares IV (Quinta Penedos),41.607731,-8.386109,3
1547,Universidade (Barros),41.562283,-8.393424,2
1548,Manuel J Fernandes (Esteiral),41.608273,-8.383131,3
1549,Domingos Soares II (Burgos),41.604851,-8.382081,3
1550,Alberto Sepúlveda I,41.606533,-8.381328,3
1551,Domingos Soares II (Burgos),41.604836,-8.382161,3
1552,Covedêlo II,41.516876,-8.458609,3
1553,Senhor da Graça,41.518726,-8.461608,3
1554,S Miguel I (Igreja),41.539314,-8.488479,3
1555,S Miguel I (Igreja),41.539295,-8.488556,3
1556,Mouquim,41.558769,-8.368592,2
1557,Carmo,41.553635,-8.425669,1
1558,António B M Junior (Bairro Social),41.557774,-8.410890,1
1561,Parque Desp (Fontainhas),41.495327,-8.439564,3
1562,Eira Vedra I (Saganha Palmeira),41.595848,-8.428047,3
1563,Eira Vedra I (Saganha Palmeira),41.595882,-8.428097,3
1564,Ribeiro (Moinhos),41.600533,-8.421707,3
1565,Industria II (Ent P Industrial),41.594524,-8.414779,3
1566,Devesa Basta,41.533039,-8.395571,2
1567,Paio Peres,41.535332,-8.395484,2
1568,Padre Feliciano II,41.535915,-8.398677,2
1569,Padre Feliciano I,41.536198,-8.401893,2
1570,Salgueiros II (Cruzamento),41.593307,-8.394541,3
1571,Alberto Sepúlveda III ,41.607574,-8.375709,3
1572,Senhora-A-Branca,41.551758,-8.417525,1
1573,João M Cruz I,41.533031,-8.451713,2
1574,João M Cruz II,41.534454,-8.450898,2
1575,Glicínias,41.534794,-8.452234,2
1576,Maria D Silva (Centro Empresarial),41.527721,-8.447651,2
1577,Igreja II (Figueiredo),41.500004,-8.441937,3
1578,Igreja II (Figueiredo) ,41.499935,-8.441874,3
1579,Timor II,41.561794,-8.413028,1
1580,Loureiro Amorim,41.559082,-8.414921,1
1582,Feira (Montélios),41.554958,-8.437877,1
1583,Rio Mau III (Cruzamento),41.546062,-8.365341,3
1585,Covedêlo I (Cruzamento),41.512501,-8.452233,3
1586,Campus UM,41.560043,-8.395288,1
1587,Recta Feital III (P Industrial),41.562550,-8.443326,1
1588,Recta Feital III (P Industrial),41.562504,-8.443245,1
1590,Parque Ind Marvila III,41.534164,-8.476908,3
1591,Parque Ind Marvila III,41.534142,-8.477179,3
1596,Nova Estação II,41.549351,-8.436049,1
1597,Nova Estação II,41.549583,-8.436522,1
1598,Timor I,41.560467,-8.413850,1
1599,Timor II,41.561779,-8.412923,1
1600,Francisco Noronha ,41.559792,-8.425953,1
1601,Igreja I (Hospital Privado),41.525379,-8.414927,2
1602,Igreja I (Hospital Privado),41.525364,-8.414827,2
1603,Augusto Veloso,41.539585,-8.426445,1
1604,Augusto Veloso,41.539516,-8.426255,1
1606,Est Bom Jesus,41.556404,-8.375117,3
1607,Est Bom Jesus,41.556431,-8.375016,3
1608,Pardieiros,41.487823,-8.424715,3
1610,António Freire,41.559902,-8.422043,1
1612,Santos da Cunha,41.544575,-8.432047,1
1613,Bairro II,41.531368,-8.453058,2
1614,João M Cruz I,41.533001,-8.451680,2
1615,João M Cruz II,41.534500,-8.450807,2
1616,Glicínias,41.534882,-8.452230,2
1619,Simões Almeida II (B D Pacheco),41.540798,-8.408556,1
1620,Machado Owen (Residência UM II),41.544544,-8.407403,1
1621,Vilar ,41.563538,-8.494133,3
1622,Monte,41.562523,-8.489353,3
1623,Carvalhos,41.563595,-8.483439,3
1624,Devesa,41.562435,-8.479958,3
1625,Mário Almeida II,41.562641,-8.420590,1
1626,Mário Almeida I,41.561562,-8.421092,1
1627,Variante Real (Limite 1/2),41.558414,-8.443061,1
1628,Variante Real (Limite 2/1),41.559776,-8.445392,2
1629,Mosteiro III (Mosteiro Tibães) ,41.558033,-8.478397,3
1630,Rego,41.571426,-8.434469,1
1631,Cónego Insuelas,41.341045,-8.264740,1
1632,Gontijo,41.572601,-8.433167,1
1642,Devesa,41.562485,-8.479972,3
1643,Carvalhos,41.563637,-8.483394,3
1644,Monte,41.562588,-8.489386,3
1645,Vilar ,41.563587,-8.494106,3
1647,Sobrado (Panoias),41.577541,-8.469456,3
1648,Sobrado (Panoias),41.577511,-8.469524,3
1649,Assento,41.573704,-8.464253,3
1650,Assento,41.573704,-8.464333,3
1651,Verdosas (Bairro d' Alegria),41.564987,-8.402376,1
1652,Quinta Armada (Rosalvo Almeida),41.556976,-8.403630,1
1653,Vergadela I,41.570675,-8.384619,2
1655,S Pedro (Igreja),41.561722,-8.370361,2
1656,Martinho (Espinho),41.546261,-8.364231,3
1661,Espírito Santo II ,41.563625,-8.317458,3
1662,Lageosa V (Portuguediz),41.542267,-8.321247,3
1670,S Tiago II (Cruzamento),41.512249,-8.419778,3
1671,Senhor Aflitos II,41.507542,-8.416409,3
1672,Palácio (Cruzamento),41.498295,-8.412537,3
1676,Carregal IV,41.501846,-8.396880,3
1678,Covedêlo I (Cruzamento),41.512596,-8.452228,3
1679,S Martinho I (Ribeiro EN 103-2),41.507004,-8.478648,3
1680,S Martinho I (Ribeiro EN 103-2),41.507011,-8.478548,3
1681,30 de Junho III (Fradelos),41.505131,-8.476326,3
1682,30 de Junho III (Fradelos),41.505077,-8.476301,3
1683,30 de Junho II,41.505524,-8.475075,3
1684,30 de Junho II ,41.505451,-8.475051,3
1685,30 de Junho I (Reboredo),41.506248,-8.473497,3
1686,30 de Junho I (Reboredo),41.506187,-8.473506,3
1687,1º de Maio,41.512241,-8.454995,3
1688,Parque (Celeirós),41.510250,-8.455860,3
1692,Santa Cecília IV,41.514015,-8.478848,3
1693,Humberto Delgado III (C Futebol),41.507717,-8.488502,3
1694,Humberto Delgado III (C Futebol),41.507656,-8.488422,3
1695,Caldas ,41.534836,-8.475237,3
1696,Alegrete,41.535282,-8.480957,3
1701,Egídio Guimarães II,41.542736,-8.401809,1
1703,Cachada II,41.586006,-8.466699,3
1704,Ruães,41.581577,-8.475342,3
1705,Marco II (Padim Graça),41.563469,-8.504011,3
1707,S Frutuoso (Cruzamento),41.565823,-8.439178,1
1708,S Martinho (Bairro),41.558575,-8.432551,1
1709,S Martinho (S Jerónimo),41.560097,-8.432754,1
1710,S Martinho (S Jerónimo),41.560692,-8.432787,1
1711,José Vidal Costa I,41.530499,-8.441180,2
1712,José Vidal Costa II,41.528446,-8.441132,2
1713,José Vidal Costa III,41.526527,-8.440030,2
1714,José Vidal Costa IV,41.525883,-8.439488,2
1715,António Meira Braga,41.523956,-8.438546,2
1716,Industria I (Presa),41.593994,-8.409373,3
1718,Santa Lucrécia I,41.598011,-8.377243,3
1719,Santa Lucrécia I,41.597980,-8.377320,3
1720,Outeiro II,41.482857,-8.469484,3
1721,Domingos Soares III (Ponte Covelo),41.606876,-8.385337,3
1722,Rotunda Estação II,41.549088,-8.434020,1
1723,Corredoura,41.525494,-8.442221,2
1724,Nossa Senhora Misericórdia,41.525345,-8.446335,2
1725,Cons Bento Miguel,41.557823,-8.416490,1
1726,Timor I,41.560493,-8.413952,1
1732,Praia Fluvial de Adaufe,41.609173,8.406847,3
1733,Sernadas I (Fojo),41.581951,-8.369698,3
1734,Sernadas I (Fojo),41.582008,-8.369672,3
1735,Sernadas II,41.580669,-8.364164,3
1736,Sernadas II,41.580738,-8.364225,3
1737,Côvo,41.578354,-8.364202,3
1738,Côvo ,41.578407,-8.364281,3
1739,Pomarelho,41.579556,-8.361655,3
1740,Pomarelho,41.579605,-8.361636,3
1741,Boavista,41.579395,-8.358817,3
1742,Boavista,41.579449,-8.358826,3
1743,Ladainhas (Rola),41.578201,-8.355430,3
1744,Ladainhas (Rola),41.578136,-8.355489,3
1745,Santo André II (P Industrial),41.596497,-8.412211,3
1748,Fialho Almeida,41.536243,-8.443252,1
1749,Cruzeiro II,41.537521,-8.439958,1
1750,Cruzeiro I,41.539242,-8.439130,1
1751,Cruzeiro II,41.537552,-8.440043,1
1752,Cruzeiro I,41.539234,-8.439041,1
1753,Escola Nova I,41.545391,-8.447088,1
1754,Escola Nova II,41.548164,-8.447485,1
1755,Escola Nova II,41.548168,-8.447414,1
1756,Escola Nova I,41.545414,-8.447174,1
1757,Giestas,41.549763,-8.448482,1
1758,Giestas,41.549667,-8.448976,1
1759,Tourido II,41.550766,-8.447546,1
1760,Tourido I,41.553158,-8.445783,1
1761,Tourido II,41.550774,-8.447635,1
1762,Tourido I,41.553127,-8.445707,1
1763,Artesãos de Real,41.556431,-8.445090,1
1764,Artesãos de Real,41.556381,-8.444988,1
1765,S Frutuoso,41.557121,-8.442300,1
1766,Sérgio Silva Pinto,41.554081,-8.436383,1
1767,Sérgio Silva Pinto,41.554005,-8.436434,1
1768,Valério Pinto Sá,41.554447,-8.434948,1
1769,Valério Pinto Sá,41.554390,-8.434983,1
1770,Ten C Dias Pereira,41.555031,-8.433710,1
1771,Ten C Dias Pereira,41.555035,-8.433572,1
1772,José António Cruz I,41.546421,-8.405606,1
1773,José António Cruz II,41.544258,-8.404980,1
1774,José António Cruz III,41.542049,-8.405390,1
1775,Águas Férreas,41.539993,-8.400138,1
1776,Águas Férreas,41.539856,-8.400127,1
1777,Victor Sá I (Limite 1/2),41.538887,-8.402709,1
1778,Victor Sá I (Limite 2/1),41.538902,-8.402549,2
1779,Padre Feliciano I,41.536118,-8.401914,2
1780,Padre Feliciano II ,41.535828,-8.398672,2
1781,Paio Peres,41.535343,-8.395557,2
1782,Devesa Basta,41.533039,-8.395660,2
1783,Boavista II,41.532974,-8.396937,2
1784,Boavista I,41.534443,-8.398541,2
1785,Fonte Seca,41.535397,-8.400540,2
1786,Irmãs M Espírito Santo,41.535583,-8.403044,2
1787,José António Cruz II,41.544273,-8.404824,1
1788,José António Cruz III,41.541935,-8.405295,1
1789,Portôa,41.504349,-8.465740,3
1790,Portôa,41.504318,-8.465672,3
1791,Várzea (Pastelaria),41.500748,-8.468880,3
1792,Várzea (Pastelaria),41.500771,-8.468950,3
1793,Abades I (Castro),41.499393,-8.472474,3
1794,Abades I (Castro),41.499374,-8.472412,3
1795,Abades II,41.499310,-8.475439,3
1796,Abades II,41.499260,-8.475451,3
1797,Ciclo I,41.507889,-8.481946,3
1798,Ciclo I,41.507862,-8.481871,3
1799,Ciclo II (EB23 Tadim),41.506573,-8.482183,3
1800,Ciclo II (EB23 Tadim),41.506569,-8.482108,3
1801,Nuno Pereira I (Ossadas),41.503941,-8.486200,3
1802,Nuno Pereira I (Ossadas),41.503906,-8.486139,3
1803,Nuno Pereira II (Cruzamento),41.502674,-8.487962,3
1804,Nuno Pereira II (Cruzamento),41.502659,-8.487880,3
1805,Lagarteira I (Cruzamento),41.501251,-8.490608,3
1806,Lagarteira I (Cruzamento),41.501308,-8.490555,3
1807,Lagarteira II,41.497913,-8.491724,3
1808,Lagarteira II,41.497883,-8.491647,3
1809,25 de Abril (Alfacoop),41.495632,-8.495632,3
1810,25 de Abril (Alfacoop),41.495399,-8.495643,3
1811,Padre David (Igreja),41.493660,-8.497687,3
1812,Padre David (Igreja),41.493790,-8.497699,3
1813,Leões,41.492855,-8.496456,3
1814,Leões,41.492908,-8.496480,3
1815,Além Rio I,41.492821,-8.494880,3
1816,Além Rio I,41.492886,-8.494827,3
1817,Além Rio II,41.490791,-8.494438,3
1818,Além Rio II,41.490841,-8.494440,3
1819,Veiga I,41.567120,-8.487168,3
1820,Veiga I,41.567081,-8.487079,3
1821,Senhor Aflitos I (Portela),41.480782,-8.442710,3
1822,Senhor Aflitos I (Portela),41.480835,-8.442689,3
1823,Senhor Aflitos II (Portela),41.480724,-8.440673,3
1824,Senhor Aflitos II (Portela),41.480774,-8.440715,3
1827,Maria D Silva (Limite 3/2),41.526451,-8.447835,3
1828,Parque Ind Sobreposta II,41.333828,-8.205987,3
1829,Cons Torres Almeida (Pópulo),41.551826,-8.428782,1
1830,Restauração,41.551685,-8.415179,1
1831,Rotunda Estação III,41.549408,-8.433456,1
1837,Jacinto Vieira,41.529301,-8.453926,2
1838,Edgardo Sá Malheiro,41.530602,-8.454783,2
1839,Edgardo Sá Malheiro,41.530632,-8.454900,2
1840,Jacinto Vieira,41.529312,-8.453835,2
1841,Souto (Cruzamento),41.480759,-8.444933,3
1842,Souto (Cruzamento),41.480762,-8.444840,3
1843,Nova do Côvo I,41.579914,-8.471958,3
1844,Nova do Côvo II (Noval),41.580563,-8.474432,3
1845,Nova do Côvo I,41.579865,-8.472002,3
1846,Nova do Côvo II (Noval),41.580521,-8.474439,3
1847,Paço (Souto),41.550919,-8.322403,3
1848,Souto I (Igreja Velha),41.555084,-8.318997,3
1849,Souto II (Chãos),41.556545,-8.317531,3
1850,Rio (Chão Regadas),41.556190,-8.315507,3
1851,Chão ,41.555058,-8.312384,3
1852,Carvalheiras I,41.556499,-8.310562,3
1853,Caldas ,41.534801,-8.475214,3
1854,Chãos I (Santa Lucrécia),41.591145,-8.364093,3
1855,Chãos II,41.586742,-8.366194,3
1856,Chãos III ,41.583008,-8.370138,3
1859,Alves Rocha I,41.544388,-8.482686,3
1860,Alves Rocha II (Cruzamento),41.543373,-8.479553,3
1861,Santa Leocádia I (Clínica),41.543770,-8.475904,3
1862,Santa Leocadia II,41.544506,-8.471416,3
1863,Santa Leocádia I (Clínica),41.543839,-8.475962,3
1864,Alves Rocha II (Cruzamento),41.543430,-8.479552,3
1865,Alves Rocha I,41.544445,-8.482686,3
1866,Fábrica II (Serração),41.516994,-8.510027,3
1868,Crasto (Arentim),41.488026,-8.504106,3
1869,Areal,41.565941,-8.406290,1
1870,Nogueira Silva II,41.536697,-8.418368,1
1871,Nogueira Silva III,41.536663,-8.417693,1
1872,Cruz Vermelha,41.534222,-8.415911,1
1873,Cruz Vermelha,41.534275,-8.415855,1
1874,Nogueira Silva III,41.536701,-8.417689,1
1875,Nogueira Silva II,41.536682,-8.418200,1
1876,Marginal (Sto Estevão-o-Velho),41.594044,-8.459275,3
1877,Marginal (Sto Estevão-o-Velho),41.594086,-8.459339,3
1879,Martinho (Espinho),41.546230,-8.364318,3
1883,Sobrado,41.504066,-8.447833,3
1885,Boavista (Junta Freguesia),41.497635,-8.417249,3
1886,Varziela,41.494411,-8.419598,3
1887,Assento (Igreja),41.489948,-8.424118,3
1888,Ponte da Veiga,41.486683,-8.428358,3
1890,Carregal IV,41.501690,-8.396558,3
1891,Nova Portela II (Cruzamento),41.501499,-8.392523,3
1892,Quintães III,41.499958,-8.395870,3
1893,Quintães II,41.499153,-8.399518,3
1894,Quintães I,41.498623,-8.401205,3
1895,Valas (Salgueira),41.496403,-8.405593,3
1897,Palácio (JAE),41.498672,-8.408033,3
1898,Carregal I,41.499443,-8.405606,3
1899,Carregal II,41.499706,-8.403079,3
1903,Cachada II (Paulinhos),41.545609,-8.492133,3
1904,Santa Leocádia II,41.544575,-8.471425,3
1905,Nova Portela I,41.502739,-8.392195,3
1907,Areias I,41.571907,-8.371412,2
1908,Areias I,41.571945,-8.371351,2
1909,Santo André II (P Industrial),41.596428,-8.412061,3
1910,Barreiro,41.594994,-8.396990,3
1911,25 de Abril (D Maria II - II),41.548462,-8.418649,1
1912,25 de Abril (D Maria II - Iii),41.549252,-8.417834,1
1913,Paradela,41.565708,-8.497650,3
1914,Paradela,41.565681,-8.497570,3
1915,Dadim III,41.547009,-8.380885,2
1918,S Lourenço V (Cruzamento),41.507038,-8.453999,3
1919,Trezeste I (Marb),41.506096,-8.455126,3
1920,Cantinho,41.547218,-8.408396,1
1921,Codeçoso,41.476395,-8.484723,3
1922,Luís Pinto,41.476765,-8.486176,3
1923,Cadói,41.479866,-8.488868,3
1924,Igreja I,41.482941,-8.486286,3
1925,Linhares VI  ,41.488163,-8.475761,3
1926,Linhares VI  ,41.488220,-8.475676,3
1927,Termo,41.475178,-8.472862,3
1928,Várzea,41.474403,-8.469484,3
1929,Oliveira,41.476109,-8.464811,3
1935,Carrilho S Pinto I (Limite 1/2),41.558716,-8.391285,1
1936,Carrilho S Pinto I (Limite 2/1),41.558819,-8.391508,2
1937,31 de Janeiro (Senhora-A-Branca),41.550770,-8.416554,1
1938,Beato M Carvalho (Martins Sarmento),41.551510,-8.412894,1
1940,Victor Sá II,41.536831,-8.403334,2
1941,Victor Sá II,41.536945,-8.403097,2
1946,Paço,41.574150,-8.348502,3
1947,Paço ,41.574196,-8.348370,3
1948,Barral III,41.527382,-8.395723,2
1949,Barral III,41.527348,-8.395629,2
1956,Paulo Orósio,41.547543,-8.427872,1
1957,Marco I,41.563881,-8.503063,3
1958,Marco I,41.564476,-8.502608,3
1959,Picos,41.563438,-8.324188,3
1965,13 de Maio II,41.511646,-8.462965,3
1966,13 de Maio I,41.513016,-8.464311,3
1974,António Macedo,41.555710,-8.428671,1
1975,Norton Matos (C Camionagem),41.555264,-8.424855,1
1976,Estrada da Lageosa,41.547016,-8.323094,3
1978,Fernando O Guimarães II,41.560940,-8.404269,1
1979,Quinta Armada (F O Guimarães),41.560963,-8.403958,1
1985,Costa II,41.551647,-8.353403,3
1990,Carregal III,41.501099,-8.400040,3
1991,Nogueira Silva I,41.537663,-8.417067,1
1992,Nogueira Silva I,41.537663,-8.417021,1
1996,Óscar Dias Pereira (EB23),41.566917,-8.387280,2
1999,Quinta da Barra (EB23),41.527206,-8.412384,2
2012,Monte I,41.477844,-8.424066,3
2013,Monte II,41.475948,-8.425820,3
2014,Monte II,41.475872,-8.425835,3
2015,Monte I,41.477921,-8.424140,3
2016,Bouça Longa,41.488968,-8.495232,3
2017,Bouça Longa,41.488899,-8.495216,3
2022,Igreja,41.547756,-8.361947,3
2023,Costa I,41.549335,-8.357232,3
2024,Alto da Vela (Limite 3/2),41.566090,-8.371366,3
2025,Alto da Vela (Limite 2/3),41.566040,-8.371487,2
2026,Carrilho S Pinto II,41.561882,-8.385258,2
2027,Carrilho S Pinto II,41.561806,-8.385049,2
2028,Santuário (Carmelitas),41.540962,-8.372605,3
